Município,Branca,Parda,Nome_UF,id,Vencedor
Boca da Mata (AL),0.321345437616387,0.624068901303538,Alagoas,2701001,Parda
Branquinha (AL),0.258338845317963,0.649910233393178,Alagoas,2701100,Parda
Cacimbinhas (AL),0.26660127513487,0.668759195684159,Alagoas,2701209,Parda
Cajueiro (AL),0.255573521485619,0.676515262874222,Alagoas,2701308,Parda
Campestre (AL),0.303879963625341,0.632919066383753,Alagoas,2701357,Parda
Campo Alegre (AL),0.264955919395466,0.649244332493703,Alagoas,2701407,Parda
Campo Grande (AL),0.267271922054916,0.701837909654562,Alagoas,2701506,Parda
Canapi (AL),0.308231884057971,0.646608695652174,Alagoas,2701605,Parda
Capela (AL),0.297944603853136,0.634127774199215,Alagoas,2701704,Parda
Carneiros (AL),0.234620024125452,0.732689987937274,Alagoas,2701803,Parda
Chã Preta (AL),0.317100475790652,0.633781136300028,Alagoas,2701902,Parda
Coité do Nóia (AL),0.375617792421746,0.549606443346147,Alagoas,2702009,Parda
Colônia Leopoldina (AL),0.333633048603826,0.615265497777112,Alagoas,2702108,Parda
Coqueiro Seco (AL),0.25823380383641,0.647484618168657,Alagoas,2702207,Parda
Coruripe (AL),0.302417034337234,0.600153462497602,Alagoas,2702306,Parda
Craíbas (AL),0.339870147078309,0.59935515215759,Alagoas,2702355,Parda
Delmiro Gouveia (AL),0.270230372588157,0.66107368596141,Alagoas,2702405,Parda
Dois Riachos (AL),0.238235294117647,0.719209558823529,Alagoas,2702504,Parda
Estrela de Alagoas (AL),0.284505246072691,0.661758738623848,Alagoas,2702553,Parda
Feira Grande (AL),0.358191454434595,0.578256179353689,Alagoas,2702603,Parda
Feliz Deserto (AL),0.24487917146145,0.654085155350978,Alagoas,2702702,Parda
Flexeiras (AL),0.253711967545639,0.663853955375254,Alagoas,2702801,Parda
Girau do Ponciano (AL),0.206530054644809,0.756366120218579,Alagoas,2702900,Parda
Ibateguara (AL),0.345567364182454,0.580500363060268,Alagoas,2703007,Parda
Igaci (AL),0.323566777830713,0.639987295537558,Alagoas,2703106,Parda
Igreja Nova (AL),0.285076421088786,0.635110767645543,Alagoas,2703205,Parda
Inhapi (AL),0.214772600290535,0.702592468432227,Alagoas,2703304,Parda
Jacaré dos Homens (AL),0.239054128948827,0.699242564197303,Alagoas,2703403,Parda
Jacuípe (AL),0.30570244390453,0.640417321709304,Alagoas,2703502,Parda
Japaratinga (AL),0.2338148052618,0.739231364457054,Alagoas,2703601,Parda
Jaramataia (AL),0.306944944224541,0.6635480388629,Alagoas,2703700,Parda
Jequiá da Praia (AL),0.28946712112395,0.636046221631058,Alagoas,2703759,Parda
Joaquim Gomes (AL),0.2621926910299,0.615459579180509,Alagoas,2703809,Parda
Jundiá (AL),0.293907663017611,0.626130414088529,Alagoas,2703908,Parda
Junqueiro (AL),0.350939754992448,0.593430105722437,Alagoas,2704005,Parda
Lagoa da Canoa (AL),0.261917808219178,0.683287671232877,Alagoas,2704104,Parda
Limoeiro de Anadia (AL),0.332839359810314,0.619405749851808,Alagoas,2704203,Parda
Maceió (AL),0.367459378095691,0.543529442035791,Alagoas,2704302,Parda
Major Isidoro (AL),0.306715351643118,0.61157855744298,Alagoas,2704401,Parda
Maragogi (AL),0.241504052314863,0.680023652996626,Alagoas,2704500,Parda
Maravilha (AL),0.311065733177752,0.651108518086348,Alagoas,2704609,Parda
Marechal Deodoro (AL),0.284664071166018,0.615503403875851,Alagoas,2704708,Parda
Maribondo (AL),0.325868272266686,0.600044056098098,Alagoas,2704807,Parda
Mar Vermelho (AL),0.305585980284775,0.633077765607886,Alagoas,2704906,Parda
Mata Grande (AL),0.259818608794234,0.683172726536562,Alagoas,2705002,Parda
Matriz de Camaragibe (AL),0.24326256043725,0.671137271389531,Alagoas,2705101,Parda
Messias (AL),0.28810100752455,0.575564341283,Alagoas,2705200,Parda
Minador do Negrão (AL),0.267298578199052,0.619905213270142,Alagoas,2705309,Parda
Monteirópolis (AL),0.201153568853641,0.671953857245854,Alagoas,2705408,Parda
Murici (AL),0.290228378884313,0.614189442156496,Alagoas,2705507,Parda
Novo Lino (AL),0.307628524046434,0.624792703150912,Alagoas,2705606,Parda
Olho d'Água das Flores (AL),0.262374779021803,0.68429581614614,Alagoas,2705705,Parda
Olho d'Água do Casado (AL),0.241078789306324,0.727358379460605,Alagoas,2705804,Parda
Olho d'Água Grande (AL),0.338712931208392,0.626992132338108,Alagoas,2705903,Parda
Olivença (AL),0.251470987598443,0.73069611659274,Alagoas,2706000,Parda
Ouro Branco (AL),0.353372434017595,0.581103372434018,Alagoas,2706109,Parda
Palestina (AL),0.147691705790297,0.624804381846635,Alagoas,2706208,Parda
Palmeira dos Índios (AL),0.339003524329241,0.578146316507503,Alagoas,2706307,Parda
Pão de Açúcar (AL),0.174037209692999,0.737096300029398,Alagoas,2706406,Parda
Pariconha (AL),0.160658612626656,0.478955572876072,Alagoas,2706422,Parda
Paripueira (AL),0.296730413325108,0.594253987838195,Alagoas,2706448,Parda
Passo de Camaragibe (AL),0.215538847117794,0.70168664905507,Alagoas,2706505,Parda
Paulo Jacinto (AL),0.349582547805009,0.594263398868839,Alagoas,2706604,Parda
Penedo (AL),0.274056775646759,0.636556361588658,Alagoas,2706703,Parda
Piaçabuçu (AL),0.261582282160088,0.585711794454456,Alagoas,2706802,Parda
Pilar (AL),0.296321873592554,0.60096081669419,Alagoas,2706901,Parda
Pindoba (AL),0.305303558967202,0.614445219818562,Alagoas,2707008,Parda
Piranhas (AL),0.233716641353873,0.688696029507485,Alagoas,2707107,Parda
Poço das Trincheiras (AL),0.268021914648212,0.653690888119954,Alagoas,2707206,Parda
Porto Calvo (AL),0.281507701882682,0.654348840827758,Alagoas,2707305,Parda
Porto de Pedras (AL),0.222920868430419,0.698778028235852,Alagoas,2707404,Parda
Porto Real do Colégio (AL),0.260008275576704,0.613427123202648,Alagoas,2707503,Parda
Quebrangulo (AL),0.314285714285714,0.656271777003484,Alagoas,2707602,Parda
Rio Largo (AL),0.297922051371913,0.611527284940348,Alagoas,2707701,Parda
Roteiro (AL),0.271606793927551,0.663760709454381,Alagoas,2707800,Parda
Santa Luzia do Norte (AL),0.233928312291395,0.630242345087796,Alagoas,2707909,Parda
Santana do Ipanema (AL),0.319416006409686,0.621405679693759,Alagoas,2708006,Parda
Santana do Mundaú (AL),0.359000091232552,0.561992518930755,Alagoas,2708105,Parda
São Brás (AL),0.312146472164335,0.594671033045549,Alagoas,2708204,Parda
São José da Laje (AL),0.331393811161068,0.59336154456493,Alagoas,2708303,Parda
São José da Tapera (AL),0.196224408402021,0.702040680670035,Alagoas,2708402,Parda
São Luís do Quitunde (AL),0.244446501295816,0.701376033567814,Alagoas,2708501,Parda
São Miguel dos Campos (AL),0.311175037103542,0.58240650823607,Alagoas,2708600,Parda
São Miguel dos Milagres (AL),0.234119782214156,0.572385871841407,Alagoas,2708709,Parda
São Sebastião (AL),0.373539518900344,0.568228678537957,Alagoas,2708808,Parda
Satuba (AL),0.283845785112648,0.641717455317401,Alagoas,2708907,Parda
Senador Rui Palmeira (AL),0.191768222579903,0.694489154594926,Alagoas,2708956,Parda
Tanque d'Arca (AL),0.301862136556681,0.6187520418164,Alagoas,2709004,Parda
Taquarana (AL),0.331966351209253,0.602471083070452,Alagoas,2709103,Parda
Teotônio Vilela (AL),0.298478810264386,0.603227060653188,Alagoas,2709152,Parda
Traipu (AL),0.248385339662283,0.68932378803206,Alagoas,2709202,Parda
União dos Palmares (AL),0.344061708201033,0.567336989640463,Alagoas,2709301,Parda
Viçosa (AL),0.300980044869524,0.622387530995395,Alagoas,2709400,Parda
Amparo do São Francisco (SE),0.219340659340659,0.663736263736264,Sergipe,2800100,Parda
Aquidabã (SE),0.276924611088951,0.658705624252094,Sergipe,2800209,Parda
Aracaju (SE),0.319914345395365,0.561323058982965,Sergipe,2800308,Parda
Arauá (SE),0.195716124287553,0.648005148005148,Sergipe,2800407,Parda
Areia Branca (SE),0.240434240968144,0.65432757904728,Sergipe,2800506,Parda
Barra dos Coqueiros (SE),0.200792761050609,0.67704996796925,Sergipe,2800605,Parda
Boquim (SE),0.245661456497042,0.663924472127551,Sergipe,2800670,Parda
Brejo Grande (SE),0.238181348488763,0.614828209764919,Sergipe,2800704,Parda
Campo do Brito (SE),0.308615439727745,0.625410472267001,Sergipe,2801009,Parda
Canhoba (SE),0.247219413549039,0.660010111223458,Sergipe,2801108,Parda
Canindé de São Francisco (SE),0.265211050798023,0.704812444300413,Sergipe,2801207,Parda
Capela (SE),0.203504437437014,0.702968043951757,Sergipe,2801306,Parda
Carira (SE),0.337781776378268,0.552906482731044,Sergipe,2801405,Parda
Carmópolis (SE),0.214841146411908,0.675035177367992,Sergipe,2801504,Parda
Cedro de São João (SE),0.378483933960589,0.581217823539854,Sergipe,2801603,Parda
Cristinápolis (SE),0.175010593861614,0.723106725588716,Sergipe,2801702,Parda
Cumbe (SE),0.303435615001311,0.589037503278259,Sergipe,2801900,Parda
Divina Pastora (SE),0.199953767914933,0.554091539528433,Sergipe,2802007,Parda
Estância (SE),0.205654489279449,0.686643170985421,Sergipe,2802106,Parda
Feira Nova (SE),0.24060856498873,0.727648384673178,Sergipe,2802205,Parda
Frei Paulo (SE),0.282398731440104,0.666642640911057,Sergipe,2802304,Parda
Gararu (SE),0.269530907496712,0.696098202542744,Sergipe,2802403,Parda
General Maynard (SE),0.165926937521338,0.639467395015364,Sergipe,2802502,Parda
Gracho Cardoso (SE),0.33392382639504,0.616829052258636,Sergipe,2802601,Parda
Ilha das Flores (SE),0.240776233828462,0.687110685194059,Sergipe,2802700,Parda
Indiaroba (SE),0.148063925210031,0.692502052934117,Sergipe,2802809,Parda
Itabaiana (SE),0.400749709659986,0.54808145618453,Sergipe,2802908,Parda
Itabaianinha (SE),0.305576972500643,0.61662811616551,Sergipe,2803005,Parda
Itabi (SE),0.317176186645213,0.640788415124698,Sergipe,2803104,Parda
Itaporanga d'Ajuda (SE),0.201255794076071,0.651632203556987,Sergipe,2803203,Parda
Japaratuba (SE),0.175996204933586,0.728356261859583,Sergipe,2803302,Parda
Japoatã (SE),0.23620343175143,0.693306538877725,Sergipe,2803401,Parda
Lagarto (SE),0.31569348836719,0.610092661894772,Sergipe,2803500,Parda
Laranjeiras (SE),0.154003419820088,0.651401382796818,Sergipe,2803609,Parda
Macambira (SE),0.249336041243556,0.71613810342134,Sergipe,2803708,Parda
Malhada dos Bois (SE),0.233217592592593,0.674768518518518,Sergipe,2803807,Parda
Malhador (SE),0.239495100481648,0.690915130377014,Sergipe,2803906,Parda
Maruim (SE),0.210120540904363,0.631524199963287,Sergipe,2804003,Parda
Moita Bonita (SE),0.392237069357331,0.568493773293337,Sergipe,2804102,Parda
Monte Alegre de Sergipe (SE),0.303588464078667,0.653848976297057,Sergipe,2804201,Parda
Muribeca (SE),0.222630718954248,0.664351851851852,Sergipe,2804300,Parda
Neópolis (SE),0.211498973305955,0.658110882956879,Sergipe,2804409,Parda
Nossa Senhora Aparecida (SE),0.281147155618242,0.697343676539727,Sergipe,2804458,Parda
Nossa Senhora da Glória (SE),0.394097916730775,0.565067544696433,Sergipe,2804508,Parda
Nossa Senhora das Dores (SE),0.324165988608625,0.616965012205045,Sergipe,2804607,Parda
Nossa Senhora de Lourdes (SE),0.3042641872395,0.638345623597307,Sergipe,2804706,Parda
Nossa Senhora do Socorro (SE),0.245340977632962,0.595111213366746,Sergipe,2804805,Parda
Pacatuba (SE),0.219456496917104,0.737078480627236,Sergipe,2804904,Parda
Pedra Mole (SE),0.162071284465367,0.756556825823806,Sergipe,2805000,Parda
Pedrinhas (SE),0.217479904902072,0.663647684818295,Sergipe,2805109,Parda
Pinhão (SE),0.170098777833584,0.731458228695798,Sergipe,2805208,Parda
Pirambu (SE),0.263950292747043,0.62743457999761,Sergipe,2805307,Parda
Poço Redondo (SE),0.239799222797927,0.704857512953368,Sergipe,2805406,Parda
Poço Verde (SE),0.334440249283537,0.622799435927762,Sergipe,2805505,Parda
Porto da Folha (SE),0.375230236498932,0.543431813158476,Sergipe,2805604,Parda
Propriá (SE),0.319602122948227,0.552810094548522,Sergipe,2805703,Parda
Riachão do Dantas (SE),0.178427731352522,0.750283709893738,Sergipe,2805802,Parda
Riachuelo (SE),0.15318011758418,0.701122394441475,Sergipe,2805901,Parda
Ribeirópolis (SE),0.423164269492809,0.547079718162231,Sergipe,2806008,Parda
Rosário do Catete (SE),0.17850558507754,0.639735386617503,Sergipe,2806107,Parda
Salgado (SE),0.244255099406145,0.672243738703847,Sergipe,2806206,Parda
Santa Luzia do Itanhy (SE),0.172025599506516,0.610764129848099,Sergipe,2806305,Parda
Santana do São Francisco (SE),0.214407502131287,0.640949133276499,Sergipe,2806404,Parda
Santa Rosa de Lima (SE),0.223259535876234,0.575353427580688,Sergipe,2806503,Parda
Santo Amaro das Brotas (SE),0.218580192813322,0.662664329535495,Sergipe,2806602,Parda
São Cristóvão (SE),0.227581659565835,0.632963075674579,Sergipe,2806701,Parda
São Domingos (SE),0.23035731671697,0.711323142829325,Sergipe,2806800,Parda
São Francisco (SE),0.189507810197465,0.796640141467728,Sergipe,2806909,Parda
São Miguel do Aleixo (SE),0.254191454840454,0.702271498107085,Sergipe,2807006,Parda
Simão Dias (SE),0.306891294798584,0.628769282447482,Sergipe,2807105,Parda
Siriri (SE),0.196151924037981,0.701649175412294,Sergipe,2807204,Parda
Telha (SE),0.330064254311802,0.584037876225905,Sergipe,2807303,Parda
Tobias Barreto (SE),0.345665389740173,0.577177714856762,Sergipe,2807402,Parda
Tomar do Geru (SE),0.277635161415792,0.649474912485414,Sergipe,2807501,Parda
Umbaúba (SE),0.223188018186681,0.652313452794865,Sergipe,2807600,Parda
Abaíra (BA),0.451659451659452,0.504569504569505,Bahia,2900108,Parda
Abaré (BA),0.120604781997187,0.724038912330052,Bahia,2900207,Parda
Acajutiba (BA),0.220978639186515,0.623148843240292,Bahia,2900306,Parda
Adustina (BA),0.327983696344415,0.610559164437651,Bahia,2900355,Parda
Água Fria (BA),0.0797787807513826,0.702816095607399,Bahia,2900405,Parda
Érico Cardoso (BA),0.334469103969058,0.51745096233539,Bahia,2900504,Parda
Aiquara (BA),0.149282920469361,0.622555410691004,Bahia,2900603,Parda
Alagoinhas (BA),0.172346016470936,0.584070110675111,Bahia,2900702,Parda
Alcobaça (BA),0.162662780311222,0.578252080297118,Bahia,2900801,Parda
Almadina (BA),0.181846783073777,0.590215510460909,Bahia,2900900,Parda
Amargosa (BA),0.204127972984775,0.594305842624669,Bahia,2901007,Parda
Amélia Rodrigues (BA),0.0847161572052402,0.633584755855498,Bahia,2901106,Parda
América Dourada (BA),0.17342271787482,0.62145228995677,Bahia,2901155,Parda
Anagé (BA),0.330028217588964,0.596723624392538,Bahia,2901205,Parda
Andaraí (BA),0.121060171919771,0.705587392550143,Bahia,2901304,Parda
Andorinha (BA),0.276536700430137,0.644442902733454,Bahia,2901353,Parda
Angical (BA),0.285155972429475,0.601719604917217,Bahia,2901403,Parda
Anguera (BA),0.0849443468072642,0.739796914665104,Bahia,2901502,Parda
Antas (BA),0.381560449859419,0.560801312089972,Bahia,2901601,Parda
Antônio Cardoso (BA),0.0743465466505106,0.410160983209278,Bahia,2901700,Parda
Antônio Gonçalves (BA),0.2098955969133,0.686336813436223,Bahia,2901809,Parda
Aporá (BA),0.259150640121821,0.634820371101461,Bahia,2901908,Parda
Apuarema (BA),0.199356482102158,0.698753184072932,Bahia,2901957,Parda
Aracatu (BA),0.335443498508331,0.607290984501201,Bahia,2902005,Parda
Araçás (BA),0.114955453680477,0.616815154398408,Bahia,2902054,Parda
Araci (BA),0.228519904597545,0.689903240193132,Bahia,2902104,Parda
Aramari (BA),0.0747309685133519,0.673475488242328,Bahia,2902203,Parda
Arataca (BA),0.17580831408776,0.661951501154734,Bahia,2902252,Parda
Aratuípe (BA),0.105244795906501,0.637864868007908,Bahia,2902302,Parda
Aurelino Leal (BA),0.124163295329165,0.646193453475542,Bahia,2902401,Parda
Baianópolis (BA),0.30028880866426,0.643465703971119,Bahia,2902500,Parda
Baixa Grande (BA),0.183250249252243,0.69222333000997,Bahia,2902609,Parda
Banzaê (BA),0.308701540545116,0.470712713729473,Bahia,2902658,Parda
Barra (BA),0.162128737962494,0.698226051697922,Bahia,2902708,Parda
Barra da Estiva (BA),0.379666776797093,0.549723887289376,Bahia,2902807,Parda
Barra do Choça (BA),0.283546050362194,0.612050132229504,Bahia,2902906,Parda
Barra do Mendes (BA),0.279902766854937,0.652320011439193,Bahia,2903003,Parda
Barra do Rocha (BA),0.148423887216854,0.660700142562965,Bahia,2903102,Parda
Barreiras (BA),0.276980171002365,0.608899399672549,Bahia,2903201,Parda
Barro Alto (BA),0.330811049074346,0.606964443138407,Bahia,2903235,Parda
Barrocas (BA),0.298851384680431,0.543443027270805,Bahia,2903276,Parda
Barro Preto (BA),0.109251510925151,0.737331473733147,Bahia,2903300,Parda
Belmonte (BA),0.141297366730893,0.712725938159464,Bahia,2903409,Parda
Belo Campo (BA),0.262592846888459,0.66768616191249,Bahia,2903508,Parda
Biritinga (BA),0.135683472634133,0.670531140469129,Bahia,2903607,Parda
Boa Nova (BA),0.294984102264616,0.594445525923042,Bahia,2903706,Parda
Boa Vista do Tupim (BA),0.180534711800345,0.602968150742038,Bahia,2903805,Parda
Bom Jesus da Lapa (BA),0.226055450535602,0.573613736609956,Bahia,2903904,Parda
Bom Jesus da Serra (BA),0.339661821417977,0.59210916641946,Bahia,2903953,Parda
Boninal (BA),0.195545819642205,0.634757210660825,Bahia,2904001,Parda
Bonito (BA),0.220911419711474,0.646824861803964,Bahia,2904050,Parda
Boquira (BA),0.317375323319871,0.625311975314244,Bahia,2904100,Parda
Botuporã (BA),0.278644432490586,0.619598350367581,Bahia,2904209,Parda
Brejões (BA),0.224548382579471,0.590393502310601,Bahia,2904308,Parda
Brejolândia (BA),0.29087298004875,0.611447142728175,Bahia,2904407,Parda
Brotas de Macaúbas (BA),0.32042549220864,0.608939068769245,Bahia,2904506,Parda
Brumado (BA),0.434460233429306,0.509009009009009,Bahia,2904605,Parda
Buerarema (BA),0.154797097554421,0.664552539639882,Bahia,2904704,Parda
Buritirama (BA),0.217040816326531,0.729387755102041,Bahia,2904753,Parda
Caatiba (BA),0.234938704028021,0.676094570928196,Bahia,2904803,Parda
Cabaceiras do Paraguaçu (BA),0.103595544525884,0.608414613031685,Bahia,2904852,Parda
Cachoeira (BA),0.103821894710548,0.463810653843752,Bahia,2904902,Parda
Caculé (BA),0.405603525813995,0.529141932002159,Bahia,2905008,Parda
Caém (BA),0.153260030864198,0.68431712962963,Bahia,2905107,Parda
Caetanos (BA),0.35251851308747,0.605616247525478,Bahia,2905156,Parda
Caetité (BA),0.414416500052615,0.499231821530043,Bahia,2905206,Parda
Cafarnaum (BA),0.176884188506014,0.72868847695973,Bahia,2905305,Parda
Cairu (BA),0.155001951346429,0.639000910628334,Bahia,2905404,Parda
Caldeirão Grande (BA),0.202786005924265,0.706508686254103,Bahia,2905503,Parda
Camacan (BA),0.172025927808846,0.632975343162176,Bahia,2905602,Parda
Camaçari (BA),0.173588074051513,0.586271330144959,Bahia,2905701,Parda
Camamu (BA),0.143149516770893,0.528055713473565,Bahia,2905800,Parda
Campo Alegre de Lourdes (BA),0.21936632253471,0.648878604485582,Bahia,2905909,Parda
Campo Formoso (BA),0.2471928665786,0.615752972258917,Bahia,2906006,Parda
Canápolis (BA),0.383103081827843,0.547927736450584,Bahia,2906105,Parda
Canarana (BA),0.251173806456974,0.656292849129513,Bahia,2906204,Parda
Canavieiras (BA),0.184160069272637,0.654007916872835,Bahia,2906303,Parda
Candeal (BA),0.112647554806071,0.64283305227656,Bahia,2906402,Parda
Candeias (BA),0.0994732918059597,0.612893527982876,Bahia,2906501,Parda
Candiba (BA),0.301665404996215,0.614761544284633,Bahia,2906600,Parda
Cândido Sales (BA),0.290601045920195,0.631384769682642,Bahia,2906709,Parda
Cansanção (BA),0.239941655524493,0.697793849519874,Bahia,2906808,Parda
Canudos (BA),0.2430078820239,0.673849478769387,Bahia,2906824,Parda
Capela do Alto Alegre (BA),0.337902316300859,0.565802030016483,Bahia,2906857,Parda
Capim Grosso (BA),0.31463295330549,0.574331188621741,Bahia,2906873,Parda
Caraíbas (BA),0.405204460966543,0.554392486793191,Bahia,2906899,Parda
Caravelas (BA),0.167600635098534,0.636125898944616,Bahia,2906907,Parda
Cardeal da Silva (BA),0.11259692100236,0.603888077312057,Bahia,2907004,Parda
Carinhanha (BA),0.212649753347428,0.668886539816772,Bahia,2907103,Parda
Casa Nova (BA),0.327055743763474,0.583138281490607,Bahia,2907202,Parda
Castro Alves (BA),0.129683564231738,0.626849811083123,Bahia,2907301,Parda
Catolândia (BA),0.271439509954058,0.623660030627871,Bahia,2907400,Parda
Catu (BA),0.130489261311353,0.668089355287116,Bahia,2907509,Parda
Caturama (BA),0.453352934524483,0.481736967092616,Bahia,2907558,Parda
Central (BA),0.269852465761477,0.639628519367543,Bahia,2907608,Parda
Chorrochó (BA),0.146171045276691,0.723774920812372,Bahia,2907707,Parda
Cícero Dantas (BA),0.388699690402477,0.538173374613003,Bahia,2907806,Parda
Cipó (BA),0.250523643287845,0.638400507775309,Bahia,2907905,Parda
Coaraci (BA),0.1850314825415,0.662039687082618,Bahia,2908002,Parda
Cocos (BA),0.385941717622432,0.545033878697736,Bahia,2908101,Parda
Conceição da Feira (BA),0.085626011475651,0.487519003481928,Bahia,2908200,Parda
Conceição do Almeida (BA),0.10827883056627,0.598300631673095,Bahia,2908309,Parda
Conceição do Coité (BA),0.281979368149581,0.560880077369439,Bahia,2908408,Parda
Conceição do Jacuípe (BA),0.10862131925771,0.595159844636988,Bahia,2908507,Parda
Conde (BA),0.147459779847587,0.637510584250635,Bahia,2908606,Parda
Condeúba (BA),0.309699946736107,0.648872580931526,Bahia,2908705,Parda
Contendas do Sincorá (BA),0.289298734720137,0.623203945957538,Bahia,2908804,Parda
Coração de Maria (BA),0.0954421677603678,0.601223159680371,Bahia,2908903,Parda
Cordeiros (BA),0.314397649363369,0.670298726738492,Bahia,2909000,Parda
Coribe (BA),0.316698119801496,0.611309149367443,Bahia,2909109,Parda
Coronel João Sá (BA),0.317942107113559,0.6508262041486,Bahia,2909208,Parda
